month;mort_pad_att;UF;capital;regiao
2010 Dec;2,7887;GO;Goiânia;Centro Oeste
2011 Jan;1,8674;GO;Goiânia;Centro Oeste
2011 Feb;1,9156;GO;Goiânia;Centro Oeste
2011 Mar;2,0071;GO;Goiânia;Centro Oeste
2011 Apr;1,43;GO;Goiânia;Centro Oeste
2011 May;2,2568;GO;Goiânia;Centro Oeste
2011 Jun;1,52;GO;Goiânia;Centro Oeste
2011 Jul;2,275;GO;Goiânia;Centro Oeste
2011 Aug;3,3126;GO;Goiânia;Centro Oeste
2011 Sep;2,0995;GO;Goiânia;Centro Oeste
2011 Oct;2,1727;GO;Goiânia;Centro Oeste
2011 Nov;2,952;GO;Goiânia;Centro Oeste
2011 Dec;2,1357;GO;Goiânia;Centro Oeste
2012 Jan;2,5627;GO;Goiânia;Centro Oeste
2012 Feb;2,2944;GO;Goiânia;Centro Oeste
2012 Mar;2,0835;GO;Goiânia;Centro Oeste
2012 Apr;2,3417;GO;Goiânia;Centro Oeste
2012 May;2,2671;GO;Goiânia;Centro Oeste
2012 Jun;1,8042;GO;Goiânia;Centro Oeste
2012 Jul;2,122;GO;Goiânia;Centro Oeste
2012 Aug;2,5413;GO;Goiânia;Centro Oeste
2012 Sep;3,1403;GO;Goiânia;Centro Oeste
2012 Oct;3,2272;GO;Goiânia;Centro Oeste
2012 Nov;1,8819;GO;Goiânia;Centro Oeste
2012 Dec;2,0708;GO;Goiânia;Centro Oeste
2013 Jan;1,9622;GO;Goiânia;Centro Oeste
2013 Feb;1,9812;GO;Goiânia;Centro Oeste
2013 Mar;1,7603;GO;Goiânia;Centro Oeste
2013 Apr;1,7503;GO;Goiânia;Centro Oeste
2013 May;1,8589;GO;Goiânia;Centro Oeste
2013 Jun;1,8424;GO;Goiânia;Centro Oeste
2013 Jul;2,623;GO;Goiânia;Centro Oeste
2013 Aug;1,7878;GO;Goiânia;Centro Oeste
2013 Sep;2,942;GO;Goiânia;Centro Oeste
2013 Oct;1,8246;GO;Goiânia;Centro Oeste
2013 Nov;2,1592;GO;Goiânia;Centro Oeste
2013 Dec;1,6983;GO;Goiânia;Centro Oeste
2014 Jan;2,217;GO;Goiânia;Centro Oeste
2014 Feb;1,4852;GO;Goiânia;Centro Oeste
2014 Mar;1,8146;GO;Goiânia;Centro Oeste
2014 Apr;2,1494;GO;Goiânia;Centro Oeste
2014 May;2,6051;GO;Goiânia;Centro Oeste
2014 Jun;2,6057;GO;Goiânia;Centro Oeste
2014 Jul;1,552;GO;Goiânia;Centro Oeste
2014 Aug;1,7948;GO;Goiânia;Centro Oeste
2014 Sep;1,7923;GO;Goiânia;Centro Oeste
2014 Oct;1,9454;GO;Goiânia;Centro Oeste
2014 Nov;2,6611;GO;Goiânia;Centro Oeste
2014 Dec;1,205;GO;Goiânia;Centro Oeste
2015 Jan;1,3269;GO;Goiânia;Centro Oeste
2015 Feb;1,5402;GO;Goiânia;Centro Oeste
2015 Mar;0,9491;GO;Goiânia;Centro Oeste
2015 Apr;2,0035;GO;Goiânia;Centro Oeste
2015 May;1,6774;GO;Goiânia;Centro Oeste
2015 Jun;1,799;GO;Goiânia;Centro Oeste
2015 Jul;1,2966;GO;Goiânia;Centro Oeste
2015 Aug;1,9392;GO;Goiânia;Centro Oeste
2015 Sep;1,7852;GO;Goiânia;Centro Oeste
2015 Oct;1,7584;GO;Goiânia;Centro Oeste
2015 Nov;1,455;GO;Goiânia;Centro Oeste
2015 Dec;1,7784;GO;Goiânia;Centro Oeste
2016 Jan;1,2528;GO;Goiânia;Centro Oeste
2016 Feb;1,1975;GO;Goiânia;Centro Oeste
2016 Mar;2,0378;GO;Goiânia;Centro Oeste
2016 Apr;1,259;GO;Goiânia;Centro Oeste
2016 May;1,5497;GO;Goiânia;Centro Oeste
2016 Jun;1,4573;GO;Goiânia;Centro Oeste
2016 Jul;1,5632;GO;Goiânia;Centro Oeste
2016 Aug;2,4608;GO;Goiânia;Centro Oeste
2016 Sep;1,748;GO;Goiânia;Centro Oeste
2016 Oct;2,3375;GO;Goiânia;Centro Oeste
2016 Nov;0,6278;GO;Goiânia;Centro Oeste
2016 Dec;1,3334;GO;Goiânia;Centro Oeste
2017 Jan;1,437;GO;Goiânia;Centro Oeste
2017 Feb;1,163;GO;Goiânia;Centro Oeste
2017 Mar;1,659;GO;Goiânia;Centro Oeste
2017 Apr;1,3266;GO;Goiânia;Centro Oeste
2017 May;1,7861;GO;Goiânia;Centro Oeste
2017 Jun;1,1346;GO;Goiânia;Centro Oeste
2017 Jul;1,9229;GO;Goiânia;Centro Oeste
2017 Aug;1,5745;GO;Goiânia;Centro Oeste
2017 Sep;1,6318;GO;Goiânia;Centro Oeste
2017 Oct;0,868;GO;Goiânia;Centro Oeste
2017 Nov;0,3794;GO;Goiânia;Centro Oeste
2017 Dec;1,4685;GO;Goiânia;Centro Oeste
2018 Jan;1,1305;GO;Goiânia;Centro Oeste
2018 Feb;1,0066;GO;Goiânia;Centro Oeste
2018 Mar;1,1406;GO;Goiânia;Centro Oeste
2018 Apr;1,7948;GO;Goiânia;Centro Oeste
2018 May;0,7275;GO;Goiânia;Centro Oeste
2018 Jun;1,1089;GO;Goiânia;Centro Oeste
2018 Jul;1,2735;GO;Goiânia;Centro Oeste
2018 Aug;0,9569;GO;Goiânia;Centro Oeste
2018 Sep;1,4016;GO;Goiânia;Centro Oeste
2018 Oct;0,7827;GO;Goiânia;Centro Oeste
2018 Nov;1,1175;GO;Goiânia;Centro Oeste
2018 Dec;1,1564;GO;Goiânia;Centro Oeste
2019 Jan;1,0595;GO;Goiânia;Centro Oeste
2019 Feb;1,0308;GO;Goiânia;Centro Oeste
2019 Mar;0,7774;GO;Goiânia;Centro Oeste
2019 Apr;1,2685;GO;Goiânia;Centro Oeste
2019 May;1,1617;GO;Goiânia;Centro Oeste
2019 Jun;1,7638;GO;Goiânia;Centro Oeste
2019 Jul;0,8984;GO;Goiânia;Centro Oeste
2019 Aug;1,8117;GO;Goiânia;Centro Oeste
2019 Sep;1,3789;GO;Goiânia;Centro Oeste
2019 Oct;1,4459;GO;Goiânia;Centro Oeste
2019 Nov;1,2104;GO;Goiânia;Centro Oeste
2019 Dec;1,3312;GO;Goiânia;Centro Oeste
2020 Jan;1,0404;GO;Goiânia;Centro Oeste
2020 Feb;1,0443;GO;Goiânia;Centro Oeste
2020 Mar;0,9988;GO;Goiânia;Centro Oeste
2020 Apr;0,809;GO;Goiânia;Centro Oeste
2020 May;1,7339;GO;Goiânia;Centro Oeste
2020 Jun;1,4957;GO;Goiânia;Centro Oeste
2020 Jul;1,1236;GO;Goiânia;Centro Oeste
2020 Aug;1,3474;GO;Goiânia;Centro Oeste
2020 Sep;1,2866;GO;Goiânia;Centro Oeste
2020 Oct;0,9957;GO;Goiânia;Centro Oeste
2020 Nov;0,6871;GO;Goiânia;Centro Oeste
2020 Dec;1,5657;GO;Goiânia;Centro Oeste
2000 Jan;2,3824;DF;Brasília;Centro Oeste
2000 Feb;1,7396;DF;Brasília;Centro Oeste
2000 Mar;2,6154;DF;Brasília;Centro Oeste
2000 Apr;2,2642;DF;Brasília;Centro Oeste
2000 May;2,6468;DF;Brasília;Centro Oeste
2000 Jun;2,1131;DF;Brasília;Centro Oeste
2000 Jul;2,0713;DF;Brasília;Centro Oeste
2000 Aug;1,211;DF;Brasília;Centro Oeste
2000 Sep;2,0789;DF;Brasília;Centro Oeste
2000 Oct;2,2362;DF;Brasília;Centro Oeste
2000 Nov;1,7572;DF;Brasília;Centro Oeste
2000 Dec;3,0103;DF;Brasília;Centro Oeste
2001 Jan;1,7283;DF;Brasília;Centro Oeste
2001 Feb;1,9533;DF;Brasília;Centro Oeste
2001 Mar;2,4322;DF;Brasília;Centro Oeste
2001 Apr;2,1063;DF;Brasília;Centro Oeste
2001 May;1,6675;DF;Brasília;Centro Oeste
2001 Jun;2,0624;DF;Brasília;Centro Oeste
2001 Jul;2,4987;DF;Brasília;Centro Oeste
2001 Aug;2,3584;DF;Brasília;Centro Oeste
2001 Sep;2,0196;DF;Brasília;Centro Oeste
2001 Oct;1,8162;DF;Brasília;Centro Oeste
2001 Nov;1,5696;DF;Brasília;Centro Oeste
2001 Dec;2,1675;DF;Brasília;Centro Oeste
2002 Jan;2,1263;DF;Brasília;Centro Oeste
2002 Feb;1,834;DF;Brasília;Centro Oeste
2002 Mar;2,0684;DF;Brasília;Centro Oeste
2002 Apr;2,2736;DF;Brasília;Centro Oeste
2002 May;2,2482;DF;Brasília;Centro Oeste
2002 Jun;1,6803;DF;Brasília;Centro Oeste
2002 Jul;2,6812;DF;Brasília;Centro Oeste
2002 Aug;1,8832;DF;Brasília;Centro Oeste
2002 Sep;2,7408;DF;Brasília;Centro Oeste
2002 Oct;1,9648;DF;Brasília;Centro Oeste
2002 Nov;1,8421;DF;Brasília;Centro Oeste
2002 Dec;1,8502;DF;Brasília;Centro Oeste
2003 Jan;1,7057;DF;Brasília;Centro Oeste
2003 Feb;2,0547;DF;Brasília;Centro Oeste
2003 Mar;2,0587;DF;Brasília;Centro Oeste
2003 Apr;2,6434;DF;Brasília;Centro Oeste
2003 May;1,9219;DF;Brasília;Centro Oeste
2003 Jun;1,9247;DF;Brasília;Centro Oeste
2003 Jul;2,6813;DF;Brasília;Centro Oeste
2003 Aug;2,7142;DF;Brasília;Centro Oeste
2003 Sep;2,6275;DF;Brasília;Centro Oeste
2003 Oct;1,6926;DF;Brasília;Centro Oeste
2003 Nov;1,833;DF;Brasília;Centro Oeste
2003 Dec;3,6032;DF;Brasília;Centro Oeste
2004 Jan;1,9595;DF;Brasília;Centro Oeste
2004 Feb;1,8703;DF;Brasília;Centro Oeste
2004 Mar;2,0434;DF;Brasília;Centro Oeste
2004 Apr;1,962;DF;Brasília;Centro Oeste
2004 May;2,052;DF;Brasília;Centro Oeste
2004 Jun;1,7662;DF;Brasília;Centro Oeste
2004 Jul;2,6458;DF;Brasília;Centro Oeste
2004 Aug;2,0508;DF;Brasília;Centro Oeste
2004 Sep;1,5114;DF;Brasília;Centro Oeste
2004 Oct;2,2071;DF;Brasília;Centro Oeste
2004 Nov;1,7041;DF;Brasília;Centro Oeste
2004 Dec;1,5249;DF;Brasília;Centro Oeste
2005 Jan;2,3631;DF;Brasília;Centro Oeste
2005 Feb;1,5371;DF;Brasília;Centro Oeste
2005 Mar;1,7397;DF;Brasília;Centro Oeste
2005 Apr;2,3107;DF;Brasília;Centro Oeste
2005 May;1,6421;DF;Brasília;Centro Oeste
2005 Jun;1,7739;DF;Brasília;Centro Oeste
2005 Jul;2,5833;DF;Brasília;Centro Oeste
2005 Aug;2,1723;DF;Brasília;Centro Oeste
2005 Sep;1,6578;DF;Brasília;Centro Oeste
2005 Oct;2,0085;DF;Brasília;Centro Oeste
2005 Nov;1,5164;DF;Brasília;Centro Oeste
2005 Dec;1,9878;DF;Brasília;Centro Oeste
2006 Jan;2,5193;DF;Brasília;Centro Oeste
2006 Feb;1,5947;DF;Brasília;Centro Oeste
2006 Mar;1,7647;DF;Brasília;Centro Oeste
2006 Apr;1,2661;DF;Brasília;Centro Oeste
2006 May;1,7971;DF;Brasília;Centro Oeste
2006 Jun;1,0782;DF;Brasília;Centro Oeste
2006 Jul;2,0472;DF;Brasília;Centro Oeste
2006 Aug;1,4214;DF;Brasília;Centro Oeste
2006 Sep;1,5837;DF;Brasília;Centro Oeste
2006 Oct;1,3941;DF;Brasília;Centro Oeste
2006 Nov;1,8906;DF;Brasília;Centro Oeste
2006 Dec;2,0399;DF;Brasília;Centro Oeste
2007 Jan;1,9529;DF;Brasília;Centro Oeste
2007 Feb;1,52;DF;Brasília;Centro Oeste
2007 Mar;1,485;DF;Brasília;Centro Oeste
2007 Apr;1,8917;DF;Brasília;Centro Oeste
2007 May;2,1691;DF;Brasília;Centro Oeste
2007 Jun;1,6828;DF;Brasília;Centro Oeste
2007 Jul;2,0422;DF;Brasília;Centro Oeste
2007 Aug;2,0871;DF;Brasília;Centro Oeste
2007 Sep;2,6702;DF;Brasília;Centro Oeste
2007 Oct;1,8277;DF;Brasília;Centro Oeste
2007 Nov;1,8949;DF;Brasília;Centro Oeste
2007 Dec;1,86;DF;Brasília;Centro Oeste
2008 Jan;2,0407;DF;Brasília;Centro Oeste
2008 Feb;1,5882;DF;Brasília;Centro Oeste
2008 Mar;1,9624;DF;Brasília;Centro Oeste
2008 Apr;2,0762;DF;Brasília;Centro Oeste
2008 May;2,0177;DF;Brasília;Centro Oeste
2008 Jun;1,6422;DF;Brasília;Centro Oeste
2008 Jul;1,47;DF;Brasília;Centro Oeste
2008 Aug;1,7887;DF;Brasília;Centro Oeste
2008 Sep;1,4918;DF;Brasília;Centro Oeste
2008 Oct;1,6452;DF;Brasília;Centro Oeste
2008 Nov;1,7511;DF;Brasília;Centro Oeste
2008 Dec;1,7679;DF;Brasília;Centro Oeste
2009 Jan;1,8533;DF;Brasília;Centro Oeste
2009 Feb;1,4807;DF;Brasília;Centro Oeste
2009 Mar;1,4934;DF;Brasília;Centro Oeste
2009 Apr;1,7783;DF;Brasília;Centro Oeste
2009 May;1,8744;DF;Brasília;Centro Oeste
2009 Jun;1,4731;DF;Brasília;Centro Oeste
2009 Jul;2,0754;DF;Brasília;Centro Oeste
2009 Aug;1,7892;DF;Brasília;Centro Oeste
2009 Sep;1,4991;DF;Brasília;Centro Oeste
2009 Oct;1,779;DF;Brasília;Centro Oeste
2009 Nov;1,6468;DF;Brasília;Centro Oeste
2009 Dec;1,9101;DF;Brasília;Centro Oeste
2010 Jan;1,9313;DF;Brasília;Centro Oeste
2010 Feb;1,2207;DF;Brasília;Centro Oeste
2010 Mar;1,5344;DF;Brasília;Centro Oeste
2010 Apr;1,6122;DF;Brasília;Centro Oeste
2010 May;1,9845;DF;Brasília;Centro Oeste
2010 Jun;2,3731;DF;Brasília;Centro Oeste
2010 Jul;1,3712;DF;Brasília;Centro Oeste
2010 Aug;2,4252;DF;Brasília;Centro Oeste
2010 Sep;1,9794;DF;Brasília;Centro Oeste
2010 Oct;1,5967;DF;Brasília;Centro Oeste
2010 Nov;1,4028;DF;Brasília;Centro Oeste
2010 Dec;1,6717;DF;Brasília;Centro Oeste
2011 Jan;2,5684;DF;Brasília;Centro Oeste
2011 Feb;1,2224;DF;Brasília;Centro Oeste
2011 Mar;1,7208;DF;Brasília;Centro Oeste
2011 Apr;1,5737;DF;Brasília;Centro Oeste
2011 May;2,0363;DF;Brasília;Centro Oeste
2011 Jun;1,509;DF;Brasília;Centro Oeste
2011 Jul;1,3509;DF;Brasília;Centro Oeste
2011 Aug;1,8595;DF;Brasília;Centro Oeste
2011 Sep;1,6545;DF;Brasília;Centro Oeste
2011 Oct;1,7398;DF;Brasília;Centro Oeste
2011 Nov;1,6361;DF;Brasília;Centro Oeste
2011 Dec;1,6036;DF;Brasília;Centro Oeste
2012 Jan;1,3793;DF;Brasília;Centro Oeste
2012 Feb;1,9233;DF;Brasília;Centro Oeste
2012 Mar;1,5107;DF;Brasília;Centro Oeste
2012 Apr;1,6895;DF;Brasília;Centro Oeste
2012 May;1,7588;DF;Brasília;Centro Oeste
2012 Jun;1,3526;DF;Brasília;Centro Oeste
2012 Jul;1,8571;DF;Brasília;Centro Oeste
2012 Aug;1,9181;DF;Brasília;Centro Oeste
2012 Sep;1,9177;DF;Brasília;Centro Oeste
2012 Oct;1,7835;DF;Brasília;Centro Oeste
2012 Nov;1,6826;DF;Brasília;Centro Oeste
2012 Dec;1,5717;DF;Brasília;Centro Oeste
2013 Jan;1,6721;DF;Brasília;Centro Oeste
2013 Feb;1,2847;DF;Brasília;Centro Oeste
2013 Mar;1,3027;DF;Brasília;Centro Oeste
2013 Apr;1,3813;DF;Brasília;Centro Oeste
2013 May;1,2734;DF;Brasília;Centro Oeste
2013 Jun;1,5158;DF;Brasília;Centro Oeste
2013 Jul;2,3009;DF;Brasília;Centro Oeste
2013 Aug;1,5916;DF;Brasília;Centro Oeste
2013 Sep;1,1653;DF;Brasília;Centro Oeste
2013 Oct;1,298;DF;Brasília;Centro Oeste
2013 Nov;1,5044;DF;Brasília;Centro Oeste
2013 Dec;2,478;DF;Brasília;Centro Oeste
2014 Jan;1,4831;DF;Brasília;Centro Oeste
2014 Feb;1,7592;DF;Brasília;Centro Oeste
2014 Mar;1,966;DF;Brasília;Centro Oeste
2014 Apr;1,3579;DF;Brasília;Centro Oeste
2014 May;1,1892;DF;Brasília;Centro Oeste
2014 Jun;1,5084;DF;Brasília;Centro Oeste
2014 Jul;1,6732;DF;Brasília;Centro Oeste
2014 Aug;1,63;DF;Brasília;Centro Oeste
2014 Sep;1,586;DF;Brasília;Centro Oeste
2014 Oct;1,3504;DF;Brasília;Centro Oeste
2014 Nov;0,9885;DF;Brasília;Centro Oeste
2014 Dec;1,7346;DF;Brasília;Centro Oeste
2015 Jan;1,8711;DF;Brasília;Centro Oeste
2015 Feb;1,4382;DF;Brasília;Centro Oeste
2015 Mar;1,3094;DF;Brasília;Centro Oeste
2015 Apr;1,6943;DF;Brasília;Centro Oeste
2015 May;1,1225;DF;Brasília;Centro Oeste
2015 Jun;0,997;DF;Brasília;Centro Oeste
2015 Jul;1,5811;DF;Brasília;Centro Oeste
2015 Aug;1,5356;DF;Brasília;Centro Oeste
2015 Sep;1,1238;DF;Brasília;Centro Oeste
2015 Oct;1,4353;DF;Brasília;Centro Oeste
2015 Nov;0,9875;DF;Brasília;Centro Oeste
2015 Dec;1,4258;DF;Brasília;Centro Oeste
2016 Jan;1,0684;DF;Brasília;Centro Oeste
2016 Feb;0,8659;DF;Brasília;Centro Oeste
2016 Mar;0,9885;DF;Brasília;Centro Oeste
2016 Apr;1,4856;DF;Brasília;Centro Oeste
2016 May;1,4912;DF;Brasília;Centro Oeste
2016 Jun;1,1237;DF;Brasília;Centro Oeste
2016 Jul;1,4274;DF;Brasília;Centro Oeste
2016 Aug;0,9665;DF;Brasília;Centro Oeste
2016 Sep;1,6458;DF;Brasília;Centro Oeste
2016 Oct;1,2908;DF;Brasília;Centro Oeste
2016 Nov;1,167;DF;Brasília;Centro Oeste
2016 Dec;1,3096;DF;Brasília;Centro Oeste
2017 Jan;1,1907;DF;Brasília;Centro Oeste
2017 Feb;1,0599;DF;Brasília;Centro Oeste
2017 Mar;0,8119;DF;Brasília;Centro Oeste
2017 Apr;1,018;DF;Brasília;Centro Oeste
2017 May;0,7176;DF;Brasília;Centro Oeste
2017 Jun;0,7304;DF;Brasília;Centro Oeste
2017 Jul;1,2948;DF;Brasília;Centro Oeste
2017 Aug;1,0452;DF;Brasília;Centro Oeste
2017 Sep;0,926;DF;Brasília;Centro Oeste
2017 Oct;1,158;DF;Brasília;Centro Oeste
2017 Nov;0,7176;DF;Brasília;Centro Oeste
2017 Dec;0,6123;DF;Brasília;Centro Oeste
2018 Jan;1,3744;DF;Brasília;Centro Oeste
2018 Feb;0,8342;DF;Brasília;Centro Oeste
2018 Mar;1,3697;DF;Brasília;Centro Oeste
2018 Apr;1,1991;DF;Brasília;Centro Oeste
2018 May;0,9417;DF;Brasília;Centro Oeste
2018 Jun;0,6194;DF;Brasília;Centro Oeste
2018 Jul;1,2949;DF;Brasília;Centro Oeste
2018 Aug;1,0571;DF;Brasília;Centro Oeste
2018 Sep;0,7614;DF;Brasília;Centro Oeste
2018 Oct;0,926;DF;Brasília;Centro Oeste
2018 Nov;0,4982;DF;Brasília;Centro Oeste
2018 Dec;0,7716;DF;Brasília;Centro Oeste
2019 Jan;0,8105;DF;Brasília;Centro Oeste
2019 Feb;1,109;DF;Brasília;Centro Oeste
2019 Mar;0,9113;DF;Brasília;Centro Oeste
2019 Apr;0,9134;DF;Brasília;Centro Oeste
2019 May;1,034;DF;Brasília;Centro Oeste
2019 Jun;0,8303;DF;Brasília;Centro Oeste
2019 Jul;1,0808;DF;Brasília;Centro Oeste
2019 Aug;0,4489;DF;Brasília;Centro Oeste
2019 Sep;0,9847;DF;Brasília;Centro Oeste
2019 Oct;0,8789;DF;Brasília;Centro Oeste
2019 Nov;0,8913;DF;Brasília;Centro Oeste
2019 Dec;0,8355;DF;Brasília;Centro Oeste
2020 Jan;0,8028;DF;Brasília;Centro Oeste
2020 Feb;0,715;DF;Brasília;Centro Oeste
2020 Mar;0,4754;DF;Brasília;Centro Oeste
2020 Apr;0,9098;DF;Brasília;Centro Oeste
2020 May;0,8287;DF;Brasília;Centro Oeste
2020 Jun;0,9176;DF;Brasília;Centro Oeste
2020 Jul;0,8462;DF;Brasília;Centro Oeste
2020 Aug;1,1896;DF;Brasília;Centro Oeste
2020 Sep;0,8852;DF;Brasília;Centro Oeste
2020 Oct;1,2286;DF;Brasília;Centro Oeste
2020 Nov;0,8514;DF;Brasília;Centro Oeste
2020 Dec;0,7963;DF;Brasília;Centro Oeste
2000 Jan;1,5145;BR;Todas as capitais;Brasil
2000 Feb;1,3694;BR;Todas as capitais;Brasil
2000 Mar;1,4323;BR;Todas as capitais;Brasil
2000 Apr;1,4242;BR;Todas as capitais;Brasil
2000 May;1,4223;BR;Todas as capitais;Brasil
2000 Jun;1,3404;BR;Todas as capitais;Brasil
2000 Jul;1,4964;BR;Todas as capitais;Brasil
2000 Aug;1,3457;BR;Todas as capitais;Brasil
2000 Sep;1,4542;BR;Todas as capitais;Brasil
2000 Oct;1,3242;BR;Todas as capitais;Brasil
2000 Nov;1,2881;BR;Todas as capitais;Brasil
2000 Dec;1,5218;BR;Todas as capitais;Brasil
2001 Jan;1,4311;BR;Todas as capitais;Brasil
2001 Feb;1,606;BR;Todas as capitais;Brasil
2001 Mar;1,454;BR;Todas as capitais;Brasil
2001 Apr;1,5149;BR;Todas as capitais;Brasil
2001 May;1,585;BR;Todas as capitais;Brasil
2001 Jun;1,5029;BR;Todas as capitais;Brasil
2001 Jul;1,771;BR;Todas as capitais;Brasil
2001 Aug;1,5565;BR;Todas as capitais;Brasil
2001 Sep;1,5379;BR;Todas as capitais;Brasil
2001 Oct;1,487;BR;Todas as capitais;Brasil
2001 Nov;1,5799;BR;Todas as capitais;Brasil
2001 Dec;1,8621;BR;Todas as capitais;Brasil
2002 Jan;1,416;BR;Todas as capitais;Brasil
2002 Feb;1,3412;BR;Todas as capitais;Brasil
2002 Mar;1,6029;BR;Todas as capitais;Brasil
2002 Apr;1,482;BR;Todas as capitais;Brasil
2002 May;1,4674;BR;Todas as capitais;Brasil
2002 Jun;1,5426;BR;Todas as capitais;Brasil
2002 Jul;1,5249;BR;Todas as capitais;Brasil
2002 Aug;1,5758;BR;Todas as capitais;Brasil
2002 Sep;1,6035;BR;Todas as capitais;Brasil
2002 Oct;1,6628;BR;Todas as capitais;Brasil
2002 Nov;1,6094;BR;Todas as capitais;Brasil
2002 Dec;1,7784;BR;Todas as capitais;Brasil
2003 Jan;1,5134;BR;Todas as capitais;Brasil
2003 Feb;1,4391;BR;Todas as capitais;Brasil
2003 Mar;1,5714;BR;Todas as capitais;Brasil
2003 Apr;1,6661;BR;Todas as capitais;Brasil
2003 May;1,7289;BR;Todas as capitais;Brasil
2003 Jun;1,571;BR;Todas as capitais;Brasil
2003 Jul;1,6361;BR;Todas as capitais;Brasil
2003 Aug;1,6093;BR;Todas as capitais;Brasil
2003 Sep;1,4638;BR;Todas as capitais;Brasil
2003 Oct;1,5117;BR;Todas as capitais;Brasil
2003 Nov;1,5741;BR;Todas as capitais;Brasil
2003 Dec;1,8006;BR;Todas as capitais;Brasil
2004 Jan;1,5607;BR;Todas as capitais;Brasil
2004 Feb;1,467;BR;Todas as capitais;Brasil
2004 Mar;1,4746;BR;Todas as capitais;Brasil
2004 Apr;1,5563;BR;Todas as capitais;Brasil
2004 May;1,4101;BR;Todas as capitais;Brasil
2004 Jun;1,3754;BR;Todas as capitais;Brasil
2004 Jul;1,627;BR;Todas as capitais;Brasil
2004 Aug;1,6371;BR;Todas as capitais;Brasil
2004 Sep;1,5466;BR;Todas as capitais;Brasil
2004 Oct;1,6458;BR;Todas as capitais;Brasil
2004 Nov;1,5272;BR;Todas as capitais;Brasil
2004 Dec;1,7794;BR;Todas as capitais;Brasil
2005 Jan;1,6261;BR;Todas as capitais;Brasil
2005 Feb;1,6008;BR;Todas as capitais;Brasil
2005 Mar;1,6263;BR;Todas as capitais;Brasil
2005 Apr;1,6348;BR;Todas as capitais;Brasil
2005 May;1,6558;BR;Todas as capitais;Brasil
2005 Jun;1,6033;BR;Todas as capitais;Brasil
2005 Jul;1,8351;BR;Todas as capitais;Brasil
2005 Aug;1,6449;BR;Todas as capitais;Brasil
2005 Sep;1,5017;BR;Todas as capitais;Brasil
2005 Oct;1,7562;BR;Todas as capitais;Brasil
2005 Nov;1,4961;BR;Todas as capitais;Brasil
2005 Dec;1,7863;BR;Todas as capitais;Brasil
2006 Jan;1,7232;BR;Todas as capitais;Brasil
2006 Feb;1,3997;BR;Todas as capitais;Brasil
2006 Mar;1,4682;BR;Todas as capitais;Brasil
2006 Apr;1,5354;BR;Todas as capitais;Brasil
2006 May;1,5009;BR;Todas as capitais;Brasil
2006 Jun;1,5335;BR;Todas as capitais;Brasil
2006 Jul;1,6585;BR;Todas as capitais;Brasil
2006 Aug;1,6094;BR;Todas as capitais;Brasil
2006 Sep;1,5032;BR;Todas as capitais;Brasil
2006 Oct;1,5711;BR;Todas as capitais;Brasil
2006 Nov;1,6476;BR;Todas as capitais;Brasil
2006 Dec;1,8357;BR;Todas as capitais;Brasil
2007 Jan;1,5259;BR;Todas as capitais;Brasil
2007 Feb;1,4191;BR;Todas as capitais;Brasil
2007 Mar;1,5522;BR;Todas as capitais;Brasil
2007 Apr;1,5349;BR;Todas as capitais;Brasil
2007 May;1,5432;BR;Todas as capitais;Brasil
2007 Jun;1,5885;BR;Todas as capitais;Brasil
2007 Jul;1,5035;BR;Todas as capitais;Brasil
2007 Aug;1,562;BR;Todas as capitais;Brasil
2007 Sep;1,6194;BR;Todas as capitais;Brasil
2007 Oct;1,6444;BR;Todas as capitais;Brasil
2007 Nov;1,365;BR;Todas as capitais;Brasil
2007 Dec;1,8317;BR;Todas as capitais;Brasil
2008 Jan;1,4364;BR;Todas as capitais;Brasil
2008 Feb;1,3645;BR;Todas as capitais;Brasil
2008 Mar;1,4737;BR;Todas as capitais;Brasil
2008 Apr;1,4464;BR;Todas as capitais;Brasil
2008 May;1,6325;BR;Todas as capitais;Brasil
2008 Jun;1,5311;BR;Todas as capitais;Brasil
2008 Jul;1,4389;BR;Todas as capitais;Brasil
2008 Aug;1,4577;BR;Todas as capitais;Brasil
2008 Sep;1,5199;BR;Todas as capitais;Brasil
2008 Oct;1,5718;BR;Todas as capitais;Brasil
2008 Nov;1,4336;BR;Todas as capitais;Brasil
2008 Dec;1,6111;BR;Todas as capitais;Brasil
2009 Jan;1,4634;BR;Todas as capitais;Brasil
2009 Feb;1,3196;BR;Todas as capitais;Brasil
2009 Mar;1,3716;BR;Todas as capitais;Brasil
2009 Apr;1,4146;BR;Todas as capitais;Brasil
2009 May;1,4118;BR;Todas as capitais;Brasil
2009 Jun;1,4857;BR;Todas as capitais;Brasil
2009 Jul;1,4572;BR;Todas as capitais;Brasil
2009 Aug;1,592;BR;Todas as capitais;Brasil
2009 Sep;1,3517;BR;Todas as capitais;Brasil
2009 Oct;1,5293;BR;Todas as capitais;Brasil
2009 Nov;1,4476;BR;Todas as capitais;Brasil
2009 Dec;1,6072;BR;Todas as capitais;Brasil
2010 Jan;1,5288;BR;Todas as capitais;Brasil
2010 Feb;1,2838;BR;Todas as capitais;Brasil
2010 Mar;1,4056;BR;Todas as capitais;Brasil
2010 Apr;1,5555;BR;Todas as capitais;Brasil
2010 May;1,6246;BR;Todas as capitais;Brasil
2010 Jun;1,5417;BR;Todas as capitais;Brasil
2010 Jul;1,531;BR;Todas as capitais;Brasil
